raterParticipantId	coreRaterIntercept	coreRaterFactor1	crhCrnhRatioDifference	meanNoteScore	raterAgreeRatio	successfulRatingHelpfulCount	successfulRatingNotHelpfulCount	successfulRatingTotal	unsuccessfulRatingHelpfulCount	unsuccessfulRatingNotHelpfulCount	unsuccessfulRatingTotal	ratingsAwaitingMoreRatings	ratedAfterDecision	notesCurrentlyRatedHelpful	notesCurrentlyRatedNotHelpful	notesAwaitingMoreRatings	enrollmentState	successfulRatingNeededToEarnIn	authorTopNotHelpfulTagValues	timestampOfLastStateChange	aboveHelpfulnessThreshold	isEmergingWriter	aggregateRatingReceivedTotal	timestampOfLastEarnOut
0310862FB497CC80C877C669CDD5703C0265943F955A81425B49E8F6ABBF414E	0.081828415	0.41247824			1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	16.0				4.0	5.0		1677899543974.5508	True	False		1.0
03119BED32C0D3C4566CCE122E9C956F98F7F8D40511B5C1B46970C8E838A684	0.23585974	-0.17634842			1.0	3.0	1.0	4.0	0.0	0.0	0.0	0.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
03195134B81F40EBF32434628FFC6DBC9642E0E5BC207881D266F480AC768F52	0.07259915	0.33034053			1.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	15.0				4.0	5.0		1677899543974.5508	True	False		1.0
031AFAF48876ABCAB390E7629AE5DA879E9B5B7DD6B66D51A9EE22654C61A11B	0.2740569	0.32314956	0.2	0.17829232215881347	1.0	7.0	2.0	9.0	1.0	0.0	1.0	11.0	69.0	1.0	0.0	11.0	0.0	5.0	4,12	1677899543974.5508	True	False	115.0	1.0
031CE1A980F742B62FCFB5F6BEE887ED1DDAD9D95E95690BED0258F15E1892F3	0.14164464	0.66192275			1.0	1.0	6.0	7.0	1.0	0.0	1.0	4.0	53.0				0.0	5.0		1677899543974.5508	True	False		1.0
031D2BB5BBF4738EEB7CD0CBB41F1AD498FE0BF51D79B72FB261BD25E2F694E3	0.13212247	-0.22590032			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	25.0				4.0	5.0		1677899543974.5508	True	False		1.0
031EBA0C2BF3D7070CD8CE5B40FF2D4FC067D342FC7F2E7EF41CDAB280FCD230	0.15406173	-0.32897973			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
0322E406045B9B711AFCD73874A82F629E870A726A261D144CA0955E3A2C0065	0.22123072	0.25390145			1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	45.0				4.0	5.0		1677899543974.5508	True	False		1.0
0328160570D28E6A9814F11E498A580EDE5EF55B877EFD149FAF421D341C767D	0.20652525	-0.49802762			1.0	2.0	0.0	2.0	0.0	0.0	0.0	8.0	28.0				4.0	5.0		1677899543974.5508	True	False		1.0
032B612DC01352BB91A48F60E12CC590F23DF8F3DE4525E1041788698212D2AE	-0.011595556	-0.024524504			1.0	1.0	2.0	3.0	0.0	0.0	0.0	2.0	14.0				4.0	5.0		1677899543974.5508	True	False		1.0
032C2482FB31D33B1FBDF91DF137CB8EE7E7001B48BC6896D8309B45C263253E	0.22408818	-0.47686964	0.0	0.31930044293403625	1.0	15.0	8.0	23.0	0.0	0.0	0.0	59.0	269.0	1.0	0.0	3.0	0.0	5.0		1677899543974.5508	True	False	11.0	1.0
033227ECF86BD572555BB72A74FB08CACE15BBF9A82C5C196FE62F7F246A235D	0.09506487	0.11854089			1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	11.0				4.0	5.0		1677899543974.5508	True	False		1.0
033705F7109589D7509F6263EDE3670B958203433FB87F01CF6EB2BF8684A255	0.062633835	-0.5525208			1.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	29.0				0.0	5.0		1677899543974.5508	True	False		1.0
03429422985A3CD787948BFB6F6A5CFE5964DDBC775E617A41713F6D792A6AD9	0.22524318	0.46702728			0.6666666666666666	6.0	2.0	8.0	2.0	2.0	4.0	6.0	81.0				0.0	5.0		1677899543974.5508	True	False		1.0
03454B5A476F5F04379DDD304664CDD11CF6ECD53E011AA6DF15E5AB20C888E5	0.19123353	0.45841458			1.0	2.0	0.0	2.0	1.0	0.0	1.0	2.0	27.0				4.0	5.0		1677899543974.5508	True	False		1.0
0345BD129C0C37727A5372339FB9F88904934949B1E0F732E7A6AA22F8C15061	0.12604807	-0.52816075			1.0	6.0	0.0	6.0	0.0	0.0	0.0	4.0	30.0				0.0	5.0		1677899543974.5508	True	False		1.0
03565E73211315D4A5EE02A0DFD0050C36F220400A80C66F26F3BE94ECD5D31A	0.15178418	-0.6401726			1.0	2.0	2.0	4.0	1.0	1.0	2.0	7.0	30.0	0.0	0.0	5.0	4.0	5.0		1677899543974.5508	True	False	7.0	1.0
035BC8FFEB96A76B2AE7E4635D269E9156E931FBBBEB84F1201A8590A3767597	0.27568665	0.3095279			1.0	4.0	0.0	4.0	1.0	0.0	1.0	1.0	41.0				4.0	5.0		1677899543974.5508	True	False		1.0
035D4F12A1495DAB6E6010DE099816CDAA396839BACA7C6CB3692F505A32E190	0.19588982	0.45008293			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	14.0				4.0	5.0		1677899543974.5508	True	False		1.0
035F777F6FA85EFBF4D0E2E272229757C74F37D40D6289D253858DAF7E6119CC	0.31972557	-0.38411805	0.0	0.3243573307991028	0.967741935483871	31.0	0.0	31.0	0.0	0.0	0.0	20.0	215.0	0.0	0.0	2.0	0.0	5.0	4,11	1677899543974.5508	True	False	74.0	1.0
03629C6BCA110C7035447DAFFCD2A5090FD01E0D42306B7F3B6F690E29779D67	0.08480678	0.3174484			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
0362C38FE5CBFF864FDB3690246D039595F9324769C7F07287DFCDCF90BE73B8	0.1478898	-0.5811447	0.0	0.15442270040512085	0.6666666666666666	0.0	5.0	5.0	1.0	0.0	1.0	29.0	77.0	0.0	0.0	1.0	0.0	5.0		1677899543974.5508	True	False	18.0	1.0
036677D2DCBD1DDF3E09DCC31DB51157E7D9564770BF5DAB525F0A17F4767F81	0.05077365	-0.28111783	1.0	0.43959176540374756	1.0	3.0	0.0	3.0	0.0	0.0	0.0	2.0	54.0	2.0	0.0	14.0	0.0	5.0	1,12	1677899543974.5508	True	False	161.0	1.0
03813B8359CA1FF1FAADE3CB663CE4A89A8293D5374E4EAD4B8FD9D841CC589C	0.102979414	-0.24128771			0.8	4.0	1.0	5.0	0.0	1.0	1.0	4.0	39.0				0.0	5.0		1677899543974.5508	True	False		1.0
03847461B7D87F7506EBA8B3D77EA648DF6D18D24D94463D8A71C43B909DEAA6	0.03776702	-0.37291655			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	20.0				4.0	5.0		1677899543974.5508	True	False		1.0
038BBF6E42B56D927144D8AC3E902AD6BBB65F91DF80F0DD614B8C33EB1164EF	0.20108296	0.27659935			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
038CAE4A3A3011C6B0A5AE0DA46C57C2B14B6F7DEB243CF219209AA2980E0E3F	0.13736145	-0.27295873			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0				4.0	5.0		1677899543974.5508	True	False		1.0
038D3CEB938B58575E97A29178D65F43D226F536986BCB865DC5247B8034D04F	0.17485559	0.8473057	0.05128205128205128	0.1970177430372972	0.95	21.0	14.0	35.0	3.0	0.0	3.0	199.0	732.0	9.0	0.0	58.0	0.0	5.0	1,4	1677899543974.5508	True	False	718.0	1.0
0391B50E903AD683A6C144770062AEAF87B03BC1A9ABF1910FCF2946E1F47202	0.07209833	0.0005981064			1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	28.0				4.0	5.0		1677899543974.5508	True	False		1.0
03990138F2DDCE4B568BB02B7DBB2875FA2FBBEFCC0C3E20DBDE660C723A6B6F	0.097761065	-0.70505315	0.0	0.3140527009963989	0.8181818181818182	25.0	9.0	34.0	5.0	0.0	5.0	87.0	571.0	2.0	0.0	0.0	0.0	5.0		1677899543974.5508	True	False	32.0	1.0
03A1F7E532489E9BBF100B929AAA520086CC9DFA7C68D57F6FA620EFFE6502C0	0.12139238	-0.5774789	0.0	0.1352442353963852	1.0	2.0	0.0	2.0	2.0	1.0	3.0	1.0	36.0	0.0	0.0	2.0	4.0	5.0		1677899543974.5508	True	False	8.0	1.0
03A20EBD057ABD023932C0A02E2D5EF8FAF2AD17227AF00715B1BC6CFE5EEA32	0.15419574	-0.21218908	0.0	0.16806567907333375	0.875	7.0	0.0	7.0	1.0	0.0	1.0	3.0	41.0	2.0	1.0	2.0	0.0	5.0	4,12	1677899543974.5508	True	False	91.0	1.0
03A660804542AB05AB327793F75F117B74D4E0D7D82F9999BB0B9B14851D6422	0.09570325	0.38385034			1.0	3.0	0.0	3.0	0.0	0.0	0.0	1.0	33.0				4.0	5.0		1677899543974.5508	True	False		1.0
03ADF228DBFCFE13CB70790726BF1FA14EF843CE239001C514119AD80EF9274B	0.17862491	-0.20532793			1.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	10.0				4.0	5.0		1677899543974.5508	True	False		1.0
03C79F05124E43D624E423FD030371342E73031A26F1A86700AC71E42A4915CF	0.15480608	-0.3446452			1.0	1.0	3.0	4.0	1.0	0.0	1.0	2.0	49.0				4.0	5.0		1677899543974.5508	True	False		1.0
03C7CB82FBDE07C71DB78B7B8D2381E69DD4DA37A2F6E74172184C68E111CAB3	0.19753765	0.7013881	0.0	0.06789230023111616	0.9130434782608695	18.0	14.0	32.0	1.0	2.0	3.0	30.0	309.0	0.0	1.0	36.0	0.0	5.0	4,7	1677899543974.5508	True	False	1584.0	1.0
03D053FD5B10B264E5606F76CDD08E4FCA0E4E6FC6F9B0F3472815D0FC6A4908	0.21631086	-0.5341939	0.25	0.3102985918521881	1.0	4.0	1.0	5.0	0.0	0.0	0.0	8.0	37.0	1.0	1.0	5.0	0.0	5.0	1,6	1677899543974.5508	True	False	97.0	1.0
03E89B261021EC2AF7BA5F9687233999B6C382CF16916B9AC3C137B9065C5CB7	0.19954433	-0.7875154			0.7692307692307693	15.0	4.0	19.0	1.0	3.0	4.0	25.0	220.0				0.0	5.0		1677899543974.5508	True	False		1.0
03EE71B142809492BD413E32BC2CFEB2E559563CB5B57393A0FC6B1ED6256166	0.057882976	-0.01582323			1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0				4.0	5.0		1677899543974.5508	True	False		1.0
03F72E29E72BE28DC53B983A21AD541EDA1A390AD9440A2D6A60D8CCFA7DAC98	0.16632296	-0.6743687			0.8571428571428571	3.0	7.0	10.0	3.0	0.0	3.0	16.0	77.0				0.0	5.0		1677899543974.5508	True	False		1.0
03F9F5AC3A6E49A1CC41DDE254FEBDA51EADC98C8DB4383613DBB125E828EC6F	0.15338148	-0.1947697			1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
03FAC0B8FD73AACCEE000E91CEAF0C56A9FA97FAE74E7B1B2C8774C41B89961C	0.07380493	0.20467064			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
03FB0547904DBE683B7D573F2A9A1CF1313A650421424CAC96C1F77E57A2F35D	0.08501356	0.29190665	0.5	0.35686901211738586	0.9523809523809523	20.0	10.0	30.0	1.0	0.0	1.0	26.0	231.0	1.0	0.0	1.0	0.0	5.0	2,11	1677899543974.5508	True	True	70.0	1.0
03FE0417139BEF42536D3F0885AB72B8FFAE53DC99BBD12246F0B795A08CE749	0.12834203	-0.54444253	0.0	0.2818355858325958	1.0	5.0	1.0	6.0	0.0	0.0	0.0	1.0	37.0	0.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	True	50.0	1.0
04041CF78E81921CD35D5EB702B91DA2F37A43983E03CEE724C893BEDE7AAA36	0.124895915	-0.058680765			1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	12.0				4.0	5.0		1677899543974.5508	True	False		1.0
040A3B002FADDD4CDF0D0824181C1C09B68B93AE131BEC378B0279DFE665A503	0.10458856	-0.69106835	0.0	0.13164399862289428	0.8125	13.0	18.0	31.0	3.0	0.0	3.0	92.0	459.0	0.0	0.0	12.0	0.0	5.0	1,2	1677899543974.5508	True	False	104.0	1.0
0415710CFDD825231D330458E74370ABE9499C24330CFCC3A987ACF952D350D0	0.18171708	-0.6073805	0.0	0.13124465942382812	0.9411764705882353	15.0	2.0	17.0	1.0	0.0	1.0	7.0	178.0	0.0	0.0	6.0	0.0	5.0	11,12	1677899543974.5508	True	False	84.0	1.0
041B8FC0436742EC031CB04E61137137F436C4CC585E41C0A3DB0DAF7C47452C	0.10333241	-0.56544393			1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	35.0				4.0	5.0		1677899543974.5508	True	False		1.0
042FCE77231C226BFD755EE2EA3278DE974666A1CD703B9318CA8D3D39365198	0.23953386	-0.44869			1.0	20.0	2.0	22.0	0.0	0.0	0.0	19.0	86.0				0.0	5.0		1677899543974.5508	True	False		1.0
0431C1A69C92BF787C363B1F67668D671EF32F4A81F4370373EAA0EF6D8C59CF	0.1265364	-0.42068714	0.0	0.2929670214653015	1.0	2.0	3.0	5.0	0.0	0.0	0.0	4.0	47.0	0.0	0.0	3.0	0.0	5.0	2,6	1677899543974.5508	True	False	85.0	1.0
04321D66162694BADBCAA5CD78573807EC1ED50F8F5CA5C05ADC0C442E55BE15	0.08575976	-0.35339707			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0				4.0	5.0		1677899543974.5508	True	False		1.0
04336C1D904CC47C33FA64061B739C46723BEC0473E8218F73BE28C6E71AB7D6	0.22448471	-0.42908168			1.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	46.0				4.0	5.0		1677899543974.5508	True	False		1.0
04382F88D7BB0868181D119A55C579AD443BC0449C09870D3CCECB739859D397	0.3079774	-0.14993855			0.8571428571428571	12.0	1.0	13.0	0.0	2.0	2.0	6.0	62.0				0.0	5.0		1677899543974.5508	True	False		1.0
043AEF5B4BB89A48912F0D0A1C13090EE5C1F2DE3AD520542352B18EE1CE6F26	0.14948454	-0.0011961387			1.0	1.0	4.0	5.0	0.0	0.0	0.0	4.0	36.0				0.0	5.0		1677899543974.5508	True	False		1.0
043DCCDD8FAA006EEA33FB27C221A63BB18904087BA88AF494C18146C928C5E9	0.1750179	0.4167188			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	18.0				4.0	5.0		1677899543974.5508	True	False		1.0
044DB18E02B5377BC46CB35F72CD67BF6B316138019B38E756FB1886C1B5E2F5	0.16867553	0.36324513			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	18.0				4.0	5.0		1677899543974.5508	True	False		1.0
044DDA6169837218C49472640D28255CC0ED699DB759911E8AD10CEDF2471B6B	0.175824	0.32126787			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0				4.0	5.0		1677899543974.5508	True	False		1.0
04506F3A9BA90317E0EA71E28EA5571828943476A9E030F4755E49516F66FF52	0.1487803	-0.54244775	0.0	0.13272333145141602	1.0	1.0	1.0	2.0	0.0	0.0	0.0	7.0	47.0	0.0	0.0	6.0	4.0	5.0	1,4	1677899543974.5508	True	False	54.0	1.0
0450EE5C4531D43CAA2A8A456835E7A31BA002DCD79BDDD26D0D5091D4E23CF1	0.1645272	0.32596204			1.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	45.0				0.0	5.0		1677899543974.5508	True	False		1.0
045FCFD5F9DB3C22957BE23BF357F044079ED3B4E45B6FC770D47DCAF71E2BA9	0.08779252	0.48955408			1.0	3.0	1.0	4.0	0.0	0.0	0.0	3.0	85.0				0.0	5.0		1677899543974.5508	True	False		1.0
0463A7BD452F3DD721B96AB0066A8EF0C48FB73AF1E36ADEE69B3C277DFCDEA6	0.15610759	-0.40851182			1.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	15.0				4.0	5.0		1677899543974.5508	True	False		1.0
046FAA5DB8F7598EF50B97BC412AE10D95B9B4013758F4FB931D38C62AB935E2	0.17241433	0.33746037			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
0470A633F005AE674C9DB05CC229D6ED4826370A19D8C6504B5986A03C4F08AA	0.16107152	0.35538268			1.0	3.0	2.0	5.0	0.0	0.0	0.0	0.0	17.0				0.0	5.0		1677899543974.5508	True	False		1.0
04907B85884541227C7A048FCD7328D825F1E9CD0F46E651E6847B01E5F111CB	0.1691329	0.3777995			0.6666666666666666	3.0	0.0	3.0	1.0	0.0	1.0	7.0	28.0				4.0	5.0		1677899543974.5508	True	False		1.0
04929B61BA1B0F651DAED51D74567E2889323901EE9977254FA40FD56C763E60	0.2962875	-0.053627532			1.0	4.0	0.0	4.0	0.0	0.0	0.0	2.0	51.0				0.0	5.0		1677899543974.5508	True	False		1.0
04947081BECED65287D041BB7731A7BAAFA0E866E05AB82B9BB85329AC047177	0.17972067	0.33039397			1.0	3.0	1.0	4.0	0.0	0.0	0.0	2.0	43.0				0.0	5.0		1677899543974.5508	True	False		1.0
04983D11F7FD4C060D3EFB823F0E6C0FD5D57808FD369FCC0439E265E35AD23C	0.1945205	0.5493136	1.0	0.42963969707489014	0.8333333333333334	6.0	0.0	6.0	1.0	0.0	1.0	2.0	83.0	0.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	True	138.0	1.0
049946CB83822C730E313368481884E68357BB02A875E9C667E95AB608B5B1DE	0.22829592	-0.0078489585			1.0	0.0	1.0	1.0	0.0	0.0	0.0	10.0	21.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508	True	False	2.0	1.0
049BBA4526BD41F0F08920456B315618F8897EB981F51AAB37432E96E0E54DC6	0.28219825	0.39443108			1.0	16.0	4.0	20.0	0.0	0.0	0.0	13.0	134.0				0.0	5.0		1677899543974.5508	True	False		1.0
04AE7856C2126D794FDBD497A902A94FEE091FE0F2E83EEFDE6C14F76AC4889E	0.14901538	-0.5696238			1.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508	True	False	0.0	1.0
04B3EA9F5229D1078C7046C8B61599C1C4C1269D13FD4341CBAB8576D90F79F2	0.12514707	0.19755226			1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	20.0				4.0	5.0		1677899543974.5508	True	False		1.0
04C62C4260725591E41EBC4F9605BF2B5AD44EAD9F4C69819A6F1BF101433F4F	0.19111843	-0.21378644			1.0	2.0	2.0	4.0	0.0	0.0	0.0	4.0	17.0				0.0	5.0		1677899543974.5508	True	False		1.0
04CE493CFA3522BA51D9F1A44C6A5F7D8B9DCCD83F0D5C199812CC4A78C10D59	0.11031854	-0.46068636			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	12.0				4.0	5.0		1677899543974.5508	True	False		1.0
04CEF54AAE6BB945AFC783E0A08D15FA6D2A6522965233BF55C953D54FFA6E15	0.3183479	0.13078138	0.0	0.10865776985883713	0.8181818181818182	8.0	1.0	9.0	1.0	1.0	2.0	3.0	111.0	0.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	False	76.0	1.0
04CF5F8796A05E73A6D9C4C349E65BA6427994DF49C7FFA2E1EA5787881659F3	0.33640456	0.27773988	0.1111111111111111	0.29712849193149143	0.9883720930232558	98.0	8.0	106.0	1.0	0.0	1.0	23.0	466.0	1.0	0.0	8.0	0.0	5.0	4,11	1677899543974.5508	True	True	379.0	1.0
04D02FA9387A5D840F67F1418FC9F9FBAAE613ED4CAFCC92123350C88626A917	0.16324003	-0.028909182			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
04D3F80A50719DE9947E1F877AA79A18E4ED817DA10616860505590C02FACA11	0.059442785	0.21439417			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	15.0				4.0	5.0		1677899543974.5508	True	False		1.0
04D7B4DFB560DA7278F9826773C541BE817C1CD80F64452F6BCEE4CD238393DD	0.2291479	0.4069889	0.05263157894736842	0.1858828067779541	0.9473684210526315	20.0	0.0	20.0	0.0	1.0	1.0	9.0	142.0	1.0	0.0	18.0	0.0	5.0	4,11	1677899543974.5508	True	False	1026.0	1.0
04D8CE0A351998ADDDCC9CEE200412573E61661ED26BAAC198F288D4BED6E566	0.16553478	0.08375254			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	24.0				4.0	5.0		1677899543974.5508	True	False		1.0
04DD8F303B91A6B0C1E19487C8DB3C127DF106643DD95A30D1FE163DA2995E86	0.08789783	0.5628292			1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	48.0				4.0	5.0		1677899543974.5508	True	False		1.0
04EB6AFCC00831797E0A8D3B4B21EF463221B104598ECC0DE82F4B82D2560228	0.28989923	0.07752812	0.0	0.16536667943000793	1.0	10.0	8.0	18.0	0.0	0.0	0.0	5.0	78.0	0.0	0.0	2.0	0.0	5.0	4,11	1677899543974.5508	True	False	252.0	1.0
04EC292D2E809234478597D3C3FE02182749F36C6BC51B4125EAFFA74C39AB81	0.18197505	-0.5759956	0.0	0.16637098789215088	1.0	6.0	2.0	8.0	2.0	0.0	2.0	10.0	98.0	0.0	0.0	1.0	0.0	5.0	2,11	1677899543974.5508	True	False	186.0	1.0
04EC7DD763F44E7A7FA8994EE0F9887BCC7F89A6D7B9C281D979443513EF4766	0.095852226	-0.2992552			1.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	28.0				4.0	5.0		1677899543974.5508	True	False		1.0
04F19A5CC50F73D964EEE062B47A2B8FB37F71DAEF4CB81452BEC5D86AF45AC3	0.070460066	-0.40524727			1.0	0.0	6.0	6.0	1.0	0.0	1.0	3.0	31.0				0.0	5.0		1677899543974.5508	True	False		1.0
0500BCED8E3F686DC8B0465500900A80B5957D5351F890971F688D784853D803	0.12160181	0.16465071			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	35.0				4.0	5.0		1677899543974.5508	True	False		1.0
05062281660E1AA25B7119E34D74C4E4E99F300DA3A504B5BC0ED0ECC2B85546	0.12054404	-0.12723714			1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
050769F2524EDCEB198C7464EA166F23C6A7E08ACA2B720AF3CCA0A5709E7E0E	0.28718182	0.13784064			1.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	36.0				4.0	5.0		1677899543974.5508	True	False		1.0
050C1856D49D29F13FA316549DC103DA414B8095020C65FFB052CEB51F1DF5ED	0.151499	0.30513337			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
050FCFBE29BDDA47E8F721074005460527A5FD69ADDDF0C19D0253327788E9BB	0.1510449	0.5024837			1.0	4.0	1.0	5.0	0.0	0.0	0.0	5.0	70.0				0.0	5.0		1677899543974.5508	True	False		1.0
051431F0086B8A00716B2CC8D7E6DCEBE412618F3E5DB63D67ACAFA117E6DD19	0.1916882	0.40628716			1.0	3.0	3.0	6.0	0.0	0.0	0.0	7.0	53.0	0.0	0.0	1.0	0.0	5.0		1677899543974.5508	True	False	0.0	1.0
05183CF71D5D34EFBA4F47FDAF890957408B315C1920DD7E8144D92802C00A26	0.13183501	0.4865862			1.0	4.0	0.0	4.0	0.0	0.0	0.0	6.0	60.0				4.0	5.0		1677899543974.5508	True	False		1.0
052892ACB810EBCC6912ED5C641EABDCF055D6279AD3D3F62583B1EFA323FA5E	0.16654083	0.4153697			1.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	18.0				4.0	5.0		1677899543974.5508	True	False		1.0
052B7E178158B53C8E876364BD24CBA1B04354B5CA1831366A3E11961702952F	0.14016616	0.69231			1.0	10.0	2.0	12.0	1.0	0.0	1.0	14.0	181.0				0.0	5.0		1677899543974.5508	True	False		1.0
052EA7943654C371DBDE6BFE0F87CC1F67A4A60A01FB5BB4F9598727EFF19638	0.21620025	-0.057255734	0.0	0.28459432721138	1.0	3.0	3.0	6.0	0.0	0.0	0.0	3.0	51.0	0.0	0.0	1.0	0.0	5.0	1,2	1677899543974.5508	True	False	52.0	1.0
053F26D72CE1F840A6872E42DA4A417F779C1705E7CC209B5B0F79C42AF4F05D	0.2341081	-0.4589063	0.0	0.24277479946613312	1.0	5.0	0.0	5.0	0.0	0.0	0.0	6.0	41.0	0.0	0.0	4.0	0.0	5.0		1677899543974.5508	True	False	30.0	1.0
054527DCB128AC09E45C01DEBBB689E4B3A2E46F1E414823FDF52E0F0B189B70	0.2733354	-0.5510955	0.0	0.11000832915306091	1.0	4.0	1.0	5.0	0.0	0.0	0.0	23.0	122.0	0.0	0.0	6.0	0.0	5.0	1,7	1677899543974.5508	True	False	264.0	1.0
0557114E5D8F093F3B3A939DE3EFA90D5665463921117BAD5C6B3A4A8AB8AF62	0.14270979	0.8109787	0.0	0.06299322843551636	1.0	2.0	1.0	3.0	0.0	0.0	0.0	24.0	98.0	0.0	0.0	1.0	4.0	5.0	1,2	1677899543974.5508	True	False	11.0	1.0
0558694813D7EEBEBD458B6FD9494B4136327E56E2C35DD385CF707680A6E827	0.120069295	-0.38476473			0.9565217391304348	18.0	5.0	23.0	0.0	0.0	0.0	10.0	140.0				0.0	5.0		1677899543974.5508	True	False		1.0
055B20CDC2823CADCC8E796BF7C6D20ADE45F572CFDE74CA14D5ACE7656F1757	0.1786055	-0.24340017			1.0	5.0	2.0	7.0	0.0	0.0	0.0	4.0	5.0				0.0	5.0		1677899543974.5508	True	False		1.0
055BA8620A292F578D27E6D57418196FF1B7A12118F5D51769A4597280457F5F	0.17894273	-0.1316965			1.0	3.0	0.0	3.0	0.0	0.0	0.0	1.0	32.0				4.0	5.0		1677899543974.5508	True	False		1.0
055E26F53AF9F04EDD844D3A4F7E4030F41DA8619383F24A14565DFF656FB8A2	0.06948048	0.5877457			1.0	2.0	0.0	2.0	1.0	0.0	1.0	1.0	32.0				4.0	5.0		1677899543974.5508	True	False		1.0
0563D8F437C5638329022A4F052871ED6548FEFDAD22F498A261EBC712E65209	0.16064383	-0.49057654	0.0	0.09490390618642171	1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	30.0	0.0	0.0	4.0	4.0	5.0	2,7	1677899543974.5508	True	False	41.0	1.0
056661BDA3D746BED8803FDDC16C742CBF5DE17BD21619541003A0F20F9E1510	0.108082995	-0.52579373			1.0	4.0	1.0	5.0	0.0	0.0	0.0	0.0	14.0				0.0	5.0		1677899543974.5508	True	False		1.0
056EF883F8D63ACD603653AABA6C801E1CA7974DB1DAFF887C2CB8F5060B3461	0.101591945	0.36874172			1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	28.0				4.0	5.0		1677899543974.5508	True	False		1.0
05704990CC77F07D3677256ECA5C20CBCA49201C6E927E46DECEB4F083129746	0.31926313	0.26836085	0.0	0.0528838224709034	1.0	5.0	0.0	5.0	0.0	0.0	0.0	5.0	59.0	0.0	0.0	1.0	0.0	5.0	4,11	1677899543974.5508	True	False	48.0	1.0
05768446AB07B3FB9615A7C7B1CD1A5172CF449F78B06DD21C77A855A08D0630	0.27418178	-0.30014914			1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	37.0				4.0	5.0		1677899543974.5508	True	False		1.0
